room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5307742,7324087,Private room,,Mission Bay,1,,2,1.0,95.0,1.0,32.787221,-117.254049,2016-06-22 04:42:35.810429
6575581,22012010,Entire home/apt,,Mission Bay,4,4.5,4,1.0,150.0,3.0,32.780586,-117.252642,2016-06-22 04:42:20.638834
871102,4592405,Entire home/apt,,College Area,32,4.5,2,1.0,129.0,2.0,32.761441,-117.079271,2016-06-22 04:42:12.760411
63285,250517,Private room,,Clairemont Mesa,20,5.0,2,1.0,40.0,1.0,32.812882,-117.176988,2016-06-22 04:41:55.437746
11205052,55287801,Entire home/apt,,Gaslamp Quarter,7,5.0,4,0.0,150.0,2.0,32.714807,-117.160162,2016-06-22 04:41:51.862639
6426590,33537864,Private room,,North Hills,17,5.0,2,1.0,60.0,2.0,32.730369,-117.126146,2016-06-22 04:41:43.255021
10433905,6846830,Shared room,,Marina,1,,1,1.0,25.0,1.0,32.710283,-117.162496,2016-06-22 04:41:35.906361
10340469,49204130,Private room,,University City,15,5.0,2,1.0,62.0,1.0,32.870298,-117.222808,2016-06-22 04:41:26.885702
13376932,75995455,Private room,,Southwest,0,,2,1.0,44.0,1.0,32.620726,-117.0689,2016-06-22 04:41:19.843406
11100539,57650612,Shared room,,University City,0,,2,1.0,50.0,5.0,32.868908,-117.218999,2016-06-22 04:41:10.499557
9369570,37353287,Entire home/apt,,La Jolla,2,,8,4.0,768.0,1.0,32.858836,-117.252942,2016-06-22 04:40:58.199455
7514292,39367615,Private room,,City Heights West,11,5.0,2,1.0,56.0,1.0,32.73389,-117.105386,2016-06-22 04:40:43.977447
7077391,16343817,Entire home/apt,,Sorrento Valley,52,4.5,7,3.0,169.0,2.0,32.880463,-117.206312,2016-06-22 04:40:31.955222
9867062,12672932,Entire home/apt,,Park West,3,5.0,3,0.0,100.0,2.0,32.733566,-117.160175,2016-06-22 04:40:13.852963
13332920,39748972,Entire home/apt,,Park West,3,5.0,3,1.0,165.0,1.0,32.730014,-117.162501,2016-06-22 04:40:07.349482
7134495,335922,Entire home/apt,,Pacific Beach,35,5.0,4,1.0,269.0,3.0,32.801305,-117.257567,2016-06-22 04:39:26.305964
6743731,2442532,Entire home/apt,,Ocean Beach,34,4.5,6,2.0,199.0,3.0,32.737595,-117.252241,2016-06-22 04:38:56.933641
13574215,38458285,Entire home/apt,,Normal Heights,0,,4,2.0,149.0,,32.770645,-117.120267,2016-06-22 04:38:52.821562
11607465,40908771,Entire home/apt,,Little Italy,6,5.0,7,2.0,365.0,1.0,32.723738,-117.170929,2016-06-22 04:38:22.717589
10441267,6846830,Shared room,,Marina,0,,1,1.0,25.0,1.0,32.711095,-117.162299,2016-06-22 04:37:58.723086
3115104,15828609,Entire home/apt,,Mission Bay,19,4.5,3,1.0,190.0,2.0,32.78252,-117.253096,2016-06-22 04:37:44.757374
3133222,15906696,Private room,,Otay Ranch,0,,1,1.0,85.0,1.0,32.619208,-116.985433,2016-06-22 04:37:40.549473
9531665,49356614,Entire home/apt,,Midtown District,31,5.0,4,1.0,100.0,1.0,32.725294,-117.193397,2016-06-22 04:37:19.760927
13590442,78508593,Entire home/apt,,Midtown,0,,4,1.0,349.0,1.0,32.749776,-117.166418,2016-06-22 04:37:16.119281
12833254,6558055,Entire home/apt,,La Jolla,0,,6,3.0,600.0,3.0,32.833125,-117.275338,2016-06-22 04:36:22.518551
9471142,42073407,Entire home/apt,,Gaslamp Quarter,0,,4,0.0,400.0,3.0,32.714311,-117.160322,2016-06-22 04:36:18.964011
5303862,3324885,Private room,,Little Italy,0,,4,1.0,125.0,1.0,32.721625,-117.165871,2016-06-22 04:36:14.917901
10548458,4779887,Private room,,Midtown,23,5.0,2,1.0,50.0,2.0,32.739386,-117.162263,2016-06-22 04:36:11.892786
11678326,23045890,Entire home/apt,,West University Heights,0,,4,3.0,200.0,4.0,32.758828,-117.147568,2016-06-22 04:36:05.926165
13187211,73221407,Private room,,West University Heights,0,,3,1.0,55.0,,32.751607,-117.155813,2016-06-22 04:36:03.140044
11948985,63806328,Entire home/apt,,East Village,2,,6,2.0,149.0,1.0,32.709722,-117.154156,2016-06-22 04:35:59.221855
11889672,50603993,Entire home/apt,,Mission Bay,0,,4,1.0,143.0,7.0,32.777576,-117.252105,2016-06-22 04:35:45.413960
12708959,69088442,Private room,,North Hills,0,,2,1.0,280.0,1.0,32.744877,-117.12136,2016-06-22 04:35:41.196828
12211774,2199062,Shared room,,Pacific Beach,0,,1,1.0,50.0,1.0,32.799632,-117.234832,2016-06-22 04:35:29.909424
13329397,70331063,Entire home/apt,,La Jolla,0,,14,5.0,1300.0,,32.840718,-117.250715,2016-06-22 04:34:24.619664
10933049,18615243,Entire home/apt,,East Village,1,,6,2.0,299.0,1.0,32.711499,-117.156969,2016-06-22 04:34:18.725204
3020942,15393588,Private room,,La Jolla Village,41,5.0,2,1.0,110.0,2.0,32.867308,-117.233949,2016-06-22 04:34:13.077773
13019041,4196423,Entire home/apt,,Pacific Beach,3,4.5,4,2.0,298.0,2.0,32.803075,-117.2357,2016-06-22 04:34:09.766617
2793014,14285634,Private room,,La Jolla,5,5.0,1,1.0,57.0,2.0,32.840071,-117.270839,2016-06-22 04:34:06.827365
13493369,77332607,Private room,,Mira Mesa,0,,2,1.0,58.0,1.0,32.919423,-117.134151,2016-06-22 04:33:58.819653
1487073,7951269,Entire home/apt,,North Clairemont,72,5.0,3,0.0,80.0,2.0,32.82452,-117.202516,2016-06-22 04:33:53.054953
2362084,9601435,Entire home/apt,,Mission Bay,1,,10,3.0,400.0,7.0,32.788165,-117.253682,2016-06-22 04:33:49.700768
9183332,38045751,Private room,,Southwest,16,4.5,1,1.0,35.0,1.0,32.605132,-117.04178,2016-06-22 04:33:45.356148
10119428,5537412,Private room,,University City,0,,2,1.0,50.0,1.0,32.853691,-117.210183,2016-06-22 04:33:25.540631
925146,2409798,Entire home/apt,,La Jolla,46,4.5,4,2.0,200.0,,32.826942,-117.278576,2016-06-22 04:32:55.850157
12471816,12538810,Entire home/apt,,Normal Heights,3,5.0,6,2.0,124.0,,32.757562,-117.119905,2016-06-22 04:32:45.540149
7872073,41487824,Private room,,North Clairemont,9,4.5,1,1.0,56.0,2.0,32.84023,-117.198206,2016-06-22 04:32:28.423022
6474853,33826553,Entire home/apt,,Pacific Beach,2,,4,1.0,175.0,5.0,32.801356,-117.253621,2016-06-22 04:31:15.054351
11672142,20924237,Private room,,Mira Mesa,11,5.0,2,1.0,45.0,,32.905062,-117.135535,2016-06-22 04:31:02.695270
12754090,10981379,Entire home/apt,,Midtown,0,,6,2.0,174.0,,32.737732,-117.160146,2016-06-22 04:30:51.974931
4574087,1150775,Private room,,North Hills,3,4.5,2,1.0,80.0,1.0,32.743083,-117.127236,2016-06-22 04:30:20.216112
11587230,3822117,Entire home/apt,,North Hills,6,5.0,2,1.0,65.0,1.0,32.756998,-117.129742,2016-06-22 04:30:13.455106
12174756,65408122,Entire home/apt,,Del Mar Heights,5,4.5,4,1.0,105.0,2.0,32.95192,-117.248328,2016-06-22 04:30:02.277498
13392595,25774045,Entire home/apt,,Mission Bay,0,,6,3.0,400.0,,32.763063,-117.250843,2016-06-22 04:29:59.033830
9370552,37353287,Entire home/apt,,Pacific Beach,2,,5,2.0,310.0,1.0,32.799323,-117.251823,2016-06-22 04:29:56.238553
8943604,46751208,Private room,,Northwest,1,,2,1.0,39.0,2.0,32.638287,-117.081786,2016-06-22 04:29:52.207653
10059407,51622016,Private room,,Roseville,0,,2,1.0,125.0,1.0,32.730716,-117.227807,2016-06-22 04:29:49.174689
5712540,29617910,Shared room,,North Hills,1,,1,1.0,41.0,2.0,32.7525,-117.127347,2016-06-22 04:29:25.665850
4694034,7508650,Private room,,Grant Hill,3,4.5,3,1.0,60.0,1.0,32.707944,-117.146684,2016-06-22 04:29:16.002352
5966039,30969617,Entire home/apt,,Clairemont Mesa,0,,6,3.0,300.0,1.0,32.80632,-117.169218,2016-06-22 04:29:12.349624
