room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4075,795,Entire home/apt,,Mission Bay,1,5.0,4,2.0,290.0,2,32.787123,-117.234948,2014-11-27 00:09:57.741
5570,8435,Entire home/apt,,Mission Bay,0,,6,2.0,115.0,4,32.784216,-117.252533,2014-11-26 23:28:05.577
8095,270,Entire home/apt,,Ocean Beach,139,4.5,2,1.0,80.0,2,32.73517,-117.243793,2014-11-03 22:26:14.579
8488,25186,Entire home/apt,,South Park,31,5.0,4,2.0,290.0,2,32.728386,-117.128238,2014-11-03 21:14:55.272
9553,31656,Private room,,North Hills,2,,2,1.0,115.0,1,32.753266,-117.141208,2014-11-03 21:38:50.828
14668,57636,Private room,,Mira Mesa,145,5.0,2,1.0,72.0,1,32.931104,-117.152685,2014-11-03 21:35:32.039
35989,154512,Entire home/apt,,South Park,58,5.0,3,1.0,173.0,3,32.724052,-117.128512,2014-11-03 22:20:46.161
38245,164137,Private room,,Roseville,56,4.5,2,1.0,70.0,1,32.74202,-117.218701,2014-11-03 21:52:28.050
39516,169649,Private room,,North Hills,148,5.0,2,1.0,75.0,3,32.731884,-117.11918,2014-11-03 21:46:39.900
45429,197919,Entire home/apt,,Loma Portal,6,4.5,2,1.0,186.0,2,32.748768,-117.229371,2014-11-03 22:00:40.223
54001,252692,Private room,,La Jolla,44,5.0,2,1.0,157.0,1,32.812293,-117.267067,2014-11-27 00:15:51.276
62274,302986,Private room,,Pacific Beach,182,5.0,2,1.0,103.0,2,32.807337,-117.242432,2014-11-03 21:30:20.232
62949,21532,Entire home/apt,,Pacific Beach,70,5.0,2,1.0,76.0,1,32.809612,-117.230563,2014-11-27 00:04:30.350
63285,250517,Private room,,Clairemont Mesa,2,5.0,2,1.0,35.0,3,32.812882,-117.176988,2014-11-03 21:22:47.467
69385,347408,Entire home/apt,,Mission Bay,63,5.0,6,3.0,290.0,3,32.786525,-117.254399,2014-11-03 20:55:50.267
72005,370703,Entire home/apt,,Loma Portal,24,5.0,4,2.0,157.0,2,32.740364,-117.233532,2014-11-03 21:31:31.017
75668,401936,Private room,,North Hills,77,5.0,2,1.0,52.0,1,32.747304,-117.144234,2014-11-03 22:19:56.097
79300,401936,Private room,,North Hills,76,5.0,2,1.0,58.0,1,32.745938,-117.144059,2014-11-26 23:30:42.225
103416,252692,Private room,,La Jolla,49,5.0,1,1.0,99.0,1,32.812845,-117.267013,2014-11-27 00:22:43.883
103417,252692,Private room,,La Jolla,15,5.0,2,1.0,145.0,1,32.81291,-117.265364,2014-11-27 00:23:38.125
103720,507423,Private room,,Midtown,8,5.0,2,1.0,185.0,1,32.74759,-117.164272,2014-11-03 21:15:24.309
