room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
17157494,1194,112801855,Shared room,,San Diego,,Pacific Beach,0,0.0,2,1.0,,100.0,,2017-05-06 12:41:12.459339,32.798994,-117.256447,0101000020E6100000118AADA069505DC0A1D9756F45664040
18407151,1194,127526494,Shared room,,San Diego,,Rancho Penasquitos,0,0.0,2,1.0,,100.0,,2017-05-06 12:41:12.454174,32.947485,-117.12818,0101000020E61000001500E31934485DC0AC39403047794040
18057312,1194,124285462,Shared room,,San Diego,,Pacific Beach,0,0.0,1,1.0,,81.0,,2017-05-06 12:41:12.446847,32.808594,-117.256501,0101000020E61000000B992B836A505DC0F4DE180280674040
7146725,1194,37425840,Shared room,,San Diego,,Loma Portal,48,4.5,3,1.0,,100.0,,2017-05-06 12:41:12.442309,32.751518,-117.240635,0101000020E610000078D15790664F5DC07B2DE8BD31604040
8599185,1194,45253788,Shared room,,San Diego,,University City,0,0.0,1,1.0,,80.0,,2017-05-06 12:41:10.911846,32.858347,-117.226531,0101000020E6100000EE21E17B7F4E5DC053CF8250DE6D4040
17535919,1194,117987352,Shared room,,San Diego,,Pacific Beach,0,0.0,3,1.0,,80.0,,2017-05-06 12:41:10.908943,32.801236,-117.241454,0101000020E6100000425F7AFB734F5DC05E30B8E68E664040
13194731,1194,6982725,Shared room,,San Diego,,Midtown,0,0.0,1,1.0,,70.0,,2017-05-06 12:41:10.906383,32.74068,-117.161,0101000020E6100000FCA9F1D24D4A5DC090662C9ACE5E4040
8584204,1194,45178150,Shared room,,San Diego,,Otay Ranch,0,0.0,1,1.0,,76.0,,2017-05-06 12:41:10.903577,32.627798,-116.993385,0101000020E610000091D5AD9E933F5DC0423F53AF5B504040
8503021,1194,43629536,Shared room,,San Diego,,Core,0,0.0,1,1.0,,77.0,,2017-05-06 12:41:10.900644,32.717912,-117.15761,0101000020E610000072E14048164A5DC0F6B3588AE45B4040
3560755,1194,17926311,Shared room,,San Diego,,North Hills,1,0.0,1,1.0,,79.0,,2017-05-06 12:41:10.897208,32.740375,-117.121017,0101000020E6100000A45016BEBE475DC054E3A59BC45E4040
