room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4585847,5600502,Entire home/apt,,La Jolla,1,,7,2.0,225.0,,32.856744,-117.252768,2016-05-22 18:37:18.748446
5845497,18684207,Private room,,Balboa Park,45,4.5,2,1.0,55.0,2.0,32.715647,-117.145116,2016-05-22 18:37:13.023663
11204838,56227310,Private room,,Mission Bay,0,,2,1.0,49.0,1.0,32.580728,-117.001974,2016-05-22 18:37:07.959554
12274621,47426941,Private room,,Pacific Beach,1,,2,1.0,70.0,1.0,32.797497,-117.233564,2016-05-22 18:36:57.158212
12168793,23052068,Entire home/apt,,West University Heights,0,,2,1.0,80.0,3.0,32.759968,-117.145991,2016-05-22 18:36:54.348854
9429750,38565184,Entire home/apt,,Carmel Mountain,0,,3,1.0,129.0,5.0,32.978199,-117.076416,2016-05-22 18:36:28.263150
1487073,7951269,Entire home/apt,,North Clairemont,70,5.0,3,0.0,80.0,2.0,32.82452,-117.202516,2016-05-22 18:36:24.641899
8195182,6587293,Entire home/apt,,Little Italy,52,5.0,4,2.0,139.0,2.0,32.720665,-117.167973,2016-05-22 18:36:11.687739
1704176,8996667,Entire home/apt,,La Jolla,6,3.5,5,2.0,239.0,2.0,32.855279,-117.257577,2016-05-22 18:36:09.374265
7717507,16639950,Private room,,Clairemont Mesa,0,,1,1.0,23.0,1.0,32.821326,-117.174625,2016-05-22 18:36:05.866693
8430466,21704587,Entire home/apt,,Midtown,15,5.0,5,2.0,183.0,2.0,32.734599,-117.164453,2016-05-22 18:34:19.421321
9110324,41747722,Entire home/apt,,Mission Bay,22,4.5,10,2.0,325.0,1.0,32.788352,-117.25425,2016-05-22 18:34:11.497926
12324725,48610850,Private room,,Oak Park,1,,2,1.0,35.0,1.0,32.738629,-117.058532,2016-05-22 18:34:06.502499
4397010,14907907,Entire home/apt,,City Heights West,7,5.0,3,1.0,110.0,3.0,32.754705,-117.115324,2016-05-22 18:34:02.741287
732851,3816836,Private room,,Pacific Beach,0,,3,1.0,200.0,1.0,32.807378,-117.246728,2016-05-22 18:33:57.981491
6813246,35672525,Entire home/apt,,West University Heights,2,,4,2.0,175.0,1.0,32.755749,-117.153874,2016-05-22 18:33:55.769223
12405724,67085956,Entire home/apt,,Mission Bay,0,,8,3.0,296.0,,32.790903,-117.242965,2016-05-22 18:33:52.423007
6478435,33847898,Private room,,Pacific Beach,5,4.5,2,1.0,65.0,1.0,32.802184,-117.230132,2016-05-22 18:33:49.074577
3931160,20363917,Private room,,East Village,130,5.0,2,1.0,89.0,1.0,32.713609,-117.157098,2016-05-22 18:33:46.461006
2614426,12962716,Private room,,Midtown,55,5.0,4,1.0,60.0,1.0,32.745564,-117.17698,2016-05-22 18:33:43.037506
1827258,710122,Entire home/apt,,Grant Hill,3,4.0,2,1.0,79.0,7.0,32.707909,-117.143409,2016-05-22 18:33:40.085902
8267866,39080787,Entire home/apt,,Mission Bay,7,4.0,8,3.0,100.0,1.0,32.771838,-117.251045,2016-05-22 18:33:35.984845
1173925,6425057,Entire home/apt,,Midtown,173,4.5,4,1.0,85.0,1.0,32.740974,-117.166443,2016-05-22 18:33:30.477716
8022668,17209139,Entire home/apt,,College Area,23,5.0,3,0.0,80.0,2.0,32.761828,-117.070661,2016-05-22 18:33:26.729636
933873,3677994,Private room,,Linda Vista,25,5.0,2,1.0,59.0,2.0,32.789304,-117.181051,2016-05-22 18:33:20.261715
2606578,3984907,Entire home/apt,,North Hills,102,5.0,2,0.0,86.0,1.0,32.746247,-117.137917,2016-05-22 18:33:11.321404
12544563,38690778,Entire home/apt,,Mission Bay,0,,5,2.0,217.0,1.0,32.784487,-117.252718,2016-05-22 18:33:00.567817
6766715,6846830,Shared room,,Gaslamp Quarter,1,,1,1.0,25.0,1.0,32.712091,-117.161893,2016-05-22 18:32:56.249432
10885399,20575238,Private room,,Nestor,7,5.0,2,1.0,45.0,1.0,32.563244,-117.083857,2016-05-22 18:32:53.586456
12984584,19524419,Entire home/apt,,Balboa Park,0,,2,0.0,70.0,2.0,32.71801,-117.139851,2016-05-22 18:32:49.968982
5135456,26550258,Entire home/apt,,North Hills,24,4.5,6,2.0,169.0,3.0,32.75315,-117.12701,2016-05-22 18:32:36.499022
4831192,24869784,Private room,,West University Heights,40,5.0,3,1.0,56.0,1.0,32.762434,-117.14086,2016-05-22 18:32:25.036253
9414520,33295617,Private room,,University City,0,,2,1.0,70.0,1.0,32.848226,-117.197221,2016-05-22 18:32:21.273727
1576848,8381999,Entire home/apt,,North Clairemont,1,,6,3.0,195.0,3.0,32.836991,-117.196817,2016-05-22 18:32:12.062190
6855223,15877094,Entire home/apt,,West University Heights,4,4.5,5,3.0,175.0,4.0,32.754488,-117.151228,2016-05-22 18:32:08.776305
9731409,2342689,Entire home/apt,,Ocean Beach,2,,6,2.0,175.0,1.0,32.737334,-117.25467,2016-05-22 18:32:05.936712
462375,2297747,Entire home/apt,,Balboa Park,6,5.0,4,3.0,200.0,5.0,32.720694,-117.131039,2016-05-22 18:32:03.269902
1276350,5730719,Entire home/apt,,Clairemont Mesa,43,5.0,6,3.0,179.0,,32.814095,-117.164147,2016-05-22 18:31:55.460226
766826,4043519,Entire home/apt,,Mission Bay,26,5.0,6,3.0,325.0,3.0,32.779758,-117.237234,2016-05-22 18:31:51.694028
12498314,65678405,Entire home/apt,,Moreno Mission,1,,1,1.0,40.0,1.0,32.768796,-117.188804,2016-05-22 18:31:48.091245
13007913,71755938,Shared room,,Rolando,0,,1,1.0,450.0,1.0,32.762206,-117.060943,2016-05-22 18:31:43.955836
8166587,36388313,Private room,,Rancho Bernadino,2,,2,1.0,50.0,1.0,33.03399,-117.073056,2016-05-22 18:31:41.492417
3741679,6558055,Entire home/apt,,La Jolla,0,,8,3.0,1200.0,14.0,32.8503,-117.24647,2016-05-22 18:31:37.654141
4968171,25612684,Private room,,Kensington,0,,2,1.0,107.0,1.0,32.757168,-117.106343,2016-05-22 18:31:33.908238
4711019,16635254,Entire home/apt,,Balboa Park,9,5.0,6,2.0,175.0,2.0,32.71548,-117.1312,2016-05-22 18:31:15.814608
205703,874159,Entire home/apt,,Midtown,197,5.0,2,1.0,80.0,3.0,32.746316,-117.150768,2016-05-22 18:31:12.417504
5480764,28422176,Private room,,East Village,16,4.0,2,1.0,66.0,1.0,32.71297,-117.15691,2016-05-22 18:30:52.543850
6065743,13204116,Private room,,Roseville,32,5.0,2,1.0,90.0,2.0,32.72705,-117.236792,2016-05-22 18:30:43.492094
12811529,5436910,Entire home/apt,,Del Mar Heights,0,,9,5.0,225.0,3.0,32.949864,-117.249259,2016-05-22 18:30:39.240255
12949153,71130158,Entire home/apt,,City Heights East,0,,4,2.0,99.0,4.0,32.75293,-117.084786,2016-05-22 18:30:35.732048
9066502,46899508,Entire home/apt,,Midtown,27,5.0,2,1.0,93.0,3.0,32.747771,-117.165412,2016-05-22 18:30:17.546966
12953774,4938491,Entire home/apt,,Little Italy,0,,7,2.0,650.0,7.0,32.724805,-117.166745,2016-05-22 18:30:10.277678
6318198,20537059,Private room,,North Hills,4,5.0,1,1.0,77.0,3.0,32.745813,-117.135663,2016-05-22 18:30:07.654720
12311901,60145159,Entire home/apt,,Cortez Hill,0,,4,2.0,650.0,3.0,32.719307,-117.156982,2016-05-22 18:29:59.172525
8545228,2457695,Private room,,Rancho Penasquitos,3,5.0,2,1.0,55.0,1.0,32.947402,-117.142229,2016-05-22 18:29:52.436628
11873213,21486214,Private room,,Mira Mesa,2,,3,1.0,65.0,1.0,32.924804,-117.13265,2016-05-22 18:29:49.062554
9394234,48726441,Entire home/apt,,North Hills,35,5.0,2,0.0,85.0,2.0,32.742842,-117.130589,2016-05-22 18:29:45.378173
5534486,316724,Entire home/apt,,South Park,65,5.0,4,1.0,113.0,3.0,32.721896,-117.127548,2016-05-22 18:29:42.831221
5268227,27268865,Entire home/apt,,Bario Logan,47,5.0,4,0.0,90.0,,32.696341,-117.138471,2016-05-22 18:29:38.259788
5415520,27860926,Entire home/apt,,La Jolla,12,5.0,8,4.0,450.0,5.0,32.82991,-117.274459,2016-05-22 18:29:27.986288
12128888,42250385,Private room,,North Hills,2,,1,1.0,65.0,2.0,32.747357,-117.135781,2016-05-22 18:29:25.490242
10037835,26542025,Entire home/apt,,East Village,16,4.5,10,3.0,299.0,1.0,32.712365,-117.151629,2016-05-22 18:29:05.898052
11533235,16383223,Entire home/apt,,East Village,0,,2,1.0,349.0,2.0,32.711385,-117.154991,2016-05-22 18:28:51.228047
4576201,23721471,Entire home/apt,,North Hills,2,,2,1.0,150.0,2.0,32.746757,-117.146169,2016-05-22 18:28:43.407617
799697,3310631,Entire home/apt,,North Hills,15,5.0,7,2.0,159.0,,32.765782,-117.135338,2016-05-22 18:28:39.308572
7773761,33922679,Entire home/apt,,Ocean Beach,3,5.0,10,3.0,265.0,4.0,32.754015,-117.246761,2016-05-22 18:28:30.627634
7245019,37934516,Private room,,East Village,0,,1,1.0,100.0,2.0,32.714636,-117.157083,2016-05-22 18:28:14.119555
9493066,49199728,Private room,,Midtown,17,4.5,2,1.0,62.0,1.0,32.743483,-117.171704,2016-05-22 18:28:10.674583
4455420,1315611,Entire home/apt,,Park West,2,,5,2.0,200.0,1.0,32.723817,-117.163382,2016-05-22 18:28:07.129059
