room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
1285158,1316,3324885,Shared room,,San Diego,,Cortez Hill,30,4.5,4,1.0,,62.0,,2017-06-12 04:24:02.298947,32.723916,-117.164836,0101000020E6100000054D4BAC8C4A5DC08C868C47A95C4040
18391257,1316,32295628,Shared room,,San Diego,,Mission Bay,0,0.0,6,1.0,,70.0,,2017-06-12 04:24:02.203720,32.77357,-117.252709,0101000020E6100000E9995E622C505DC057957D5704634040
3184275,1316,420349,Shared room,,San Diego,,Ocean Beach,21,5.0,2,1.0,,70.0,,2017-06-12 04:24:02.145217,32.750536,-117.248263,0101000020E6100000A3737E8AE34F5DC03E3C4B9011604040
18777857,1316,50266793,Shared room,,San Diego,,Bay Park,1,0.0,3,1.0,,78.0,,2017-06-12 04:23:59.818040,32.80237,-117.194165,0101000020E6100000C84109336D4C5DC051A5660FB4664040
16929599,1316,97914402,Shared room,,San Diego,,University City,2,0.0,4,1.0,,70.0,,2017-06-12 04:23:59.762341,32.867281,-117.220206,0101000020E61000008318E8DA174E5DC099B85510036F4040
17957731,1316,2834954,Shared room,,San Diego,,Midtown,2,0.0,3,1.0,,40.0,,2017-06-12 04:23:57.350092,32.748581,-117.150745,0101000020E610000046425BCEA5495DC018B49080D15F4040
18393036,1316,32295628,Shared room,,San Diego,,Mission Bay,0,0.0,2,1.0,,58.0,,2017-06-12 04:23:55.494900,32.773113,-117.25326,0101000020E6100000A3586E6935505DC0658EE55DF5624040
18817044,1316,131016216,Shared room,,San Diego,,Mission Bay,0,0.0,16,1.0,,50.0,,2017-06-12 04:23:53.234188,32.771462,-117.25206,0101000020E61000004E2844C021505DC0AA0D4E44BF624040
17944528,1316,2834954,Shared room,,San Diego,,Midtown,6,5.0,2,1.0,,40.0,,2017-06-12 04:23:49.787722,32.748485,-117.152562,0101000020E610000031276893C3495DC0F645425BCE5F4040
12632530,1316,2834954,Shared room,,San Diego,,East Village,30,4.5,2,1.0,,34.0,,2017-06-12 04:23:49.784133,32.71371,-117.1589,0101000020E610000067D5E76A2B4A5DC0016A6AD95A5B4040
14256398,1316,43531949,Shared room,,San Diego,,Scripps Ranch,2,0.0,2,1.0,,35.0,,2017-06-12 04:23:49.763771,32.916694,-117.110735,0101000020E610000072E1404816475DC03F389F3A56754040
17415717,1316,2834954,Shared room,,San Diego,,Midtown,12,5.0,2,1.0,,30.0,,2017-06-12 04:23:49.758935,32.746844,-117.150832,0101000020E61000002DCC423BA7495DC05F9B8D95985F4040
19036108,1316,74307111,Shared room,,San Diego,,Mission Bay,0,0.0,6,1.0,,25.0,,2017-06-12 04:23:49.621671,32.771382,-117.252611,0101000020E610000008E753C72A505DC08E5C37A5BC624040
14304148,1316,15284591,Shared room,,San Diego,,Gaslamp Quarter,0,0.0,2,1.0,,350.0,,2017-06-12 04:23:47.283088,32.710059,-117.160217,0101000020E6100000D9D0CDFE404A5DC0809D9B36E35A4040
19084921,1316,133028418,Shared room,,San Diego,,Core,0,0.0,4,1.0,,375.0,,2017-06-12 04:23:47.231267,32.717452,-117.157566,0101000020E61000008A3DB48F154A5DC093399677D55B4040
7226946,1316,37835744,Shared room,,San Diego,,San Ysidro,0,0.0,6,1.0,,300.0,,2017-06-12 04:23:45.656221,32.55834,-117.050867,0101000020E6100000855CA96741435DC03A0664AF77474040
14107284,1316,44389825,Shared room,,San Diego,,Marina,0,0.0,3,1.0,,265.0,,2017-06-12 04:23:45.651342,32.715687,-117.169837,0101000020E6100000A629029CDE4A5DC01096B1A19B5B4040
8812535,1316,46166426,Shared room,,San Diego,,Linda Vista,0,0.0,1,1.0,,250.0,,2017-06-12 04:23:45.649121,32.772858,-117.17134,0101000020E6100000C91F0C3CF74A5DC0DA39CD02ED624040
18916339,1316,104224012,Shared room,,San Diego,,University City,0,0.0,6,1.0,,250.0,,2017-06-12 04:23:45.629198,32.869535,-117.218717,0101000020E610000012859675FF4D5DC01ADD41EC4C6F4040
16646908,1316,65245312,Shared room,,San Diego,,College Area,0,0.0,2,1.0,,200.0,,2017-06-12 04:23:43.981043,32.769798,-117.073428,0101000020E610000016A75A0BB3445DC05B43A9BD88624040
3363247,1316,16967657,Shared room,,San Diego,,East Village,0,0.0,2,1.0,,165.0,,2017-06-12 04:23:42.247093,32.703445,-117.158385,0101000020E610000053CBD6FA224A5DC072C45A7C0A5A4040
3318073,1316,16335626,Shared room,,San Diego,,Grant Hill,1,0.0,2,1.0,,164.0,,2017-06-12 04:23:42.243878,32.709464,-117.14455,0101000020E6100000C1A8A44E40495DC03CD862B7CF5A4040
5940190,1316,26593632,Shared room,,San Diego,,Old Town,1,0.0,1,1.0,,150.0,,2017-06-12 04:23:42.201300,32.75435,-117.162946,0101000020E6100000E6400FB56D4A5DC06ADE718A8E604040
13129870,1316,73114106,Shared room,,San Diego,,Moreno Mission,1,0.0,1,1.0,,150.0,,2017-06-12 04:23:42.120957,32.764119,-117.187971,0101000020E61000002C6684B7074C5DC049A0C1A6CE614040
6031496,1316,21047879,Shared room,,San Diego,,Normal Heights,8,4.5,1,1.0,,125.0,,2017-06-12 04:23:40.382641,32.759778,-117.115464,0101000020E610000062F71DC363475DC0321CCF6740614040
18170830,1316,67976604,Shared room,,San Diego,,East Village,0,0.0,1,1.0,,130.0,,2017-06-12 04:23:40.371252,32.707296,-117.158317,0101000020E6100000A759A0DD214A5DC0BA4BE2AC885A4040
3884876,1316,14945957,Shared room,,San Diego,,University City,1,0.0,1,1.0,,110.0,,2017-06-12 04:23:38.835049,32.873223,-117.216626,0101000020E6100000A75D4C33DD4D5DC0B98E71C5C56F4040
12693518,1316,13166115,Shared room,,San Diego,,East Village,15,4.5,2,1.0,,115.0,,2017-06-12 04:23:38.819550,32.71043,-117.151509,0101000020E61000002E03CE52B2495DC0740CC85EEF5A4040
13959074,1316,83152894,Shared room,,San Diego,,Midtown,1,0.0,2,1.0,,104.0,,2017-06-12 04:23:38.817087,32.739664,-117.16065,0101000020E61000008E06F016484A5DC0A703594FAD5E4040
8599185,1316,45253788,Shared room,,San Diego,,University City,0,0.0,1,1.0,,80.0,,2017-06-12 04:23:37.117381,32.858347,-117.226531,0101000020E6100000EE21E17B7F4E5DC053CF8250DE6D4040
18057312,1316,124285462,Shared room,,San Diego,,Pacific Beach,1,0.0,1,1.0,,81.0,,2017-06-12 04:23:37.112160,32.808594,-117.256501,0101000020E61000000B992B836A505DC0F4DE180280674040
7146725,1316,37425840,Shared room,,San Diego,,Loma Portal,51,4.5,3,1.0,,100.0,,2017-06-12 04:23:37.100609,32.751518,-117.240635,0101000020E610000078D15790664F5DC07B2DE8BD31604040
13194731,1316,6982725,Shared room,,San Diego,,Midtown,0,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.425414,32.74068,-117.161,0101000020E6100000FCA9F1D24D4A5DC090662C9ACE5E4040
13689091,1316,79540688,Shared room,,San Diego,,Ocean Beach,0,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.420302,32.751762,-117.243876,0101000020E6100000E01115AA9B4F5DC01230BABC39604040
8584204,1316,45178150,Shared room,,San Diego,,Otay Ranch,0,0.0,1,1.0,,76.0,,2017-06-12 04:23:35.417196,32.627798,-116.993385,0101000020E610000091D5AD9E933F5DC0423F53AF5B504040
14519812,1316,89714276,Shared room,,San Diego,,Nestor,1,0.0,1,1.0,,65.0,,2017-06-12 04:23:35.406510,32.559242,-117.069727,0101000020E61000007C293C6876445DC05A46EA3D95474040
18824094,1316,131069826,Shared room,,San Diego,,North Hills,0,0.0,2,1.0,,80.0,,2017-06-12 04:23:35.401574,32.7417,-117.12234,0101000020E610000087BF266BD4475DC0BBB88D06F05E4040
11437470,1316,26629613,Shared room,,San Diego,,Mountain View,0,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.397353,32.703323,-117.114468,0101000020E6100000111C977153475DC026C3F17C065A4040
5557131,1316,28783513,Shared room,,San Diego,,Mission Valley,0,0.0,1,1.0,,74.0,,2017-06-12 04:23:35.395075,32.766754,-117.157349,0101000020E6100000BB438A01124A5DC0E109BDFE24624040
13925071,1316,78172029,Shared room,,San Diego,,Mission Bay,0,0.0,3,1.0,,75.0,,2017-06-12 04:23:35.392212,32.792049,-117.233239,0101000020E6100000B6494563ED4E5DC02DEA93DC61654040
13673011,1316,79540688,Shared room,,San Diego,,Ocean Beach,0,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.390019,32.752657,-117.244376,0101000020E610000059FB3BDBA34F5DC0800D881057604040
8509883,1316,44720110,Shared room,,San Diego,,North Hills,0,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.379101,32.750603,-117.136823,0101000020E6100000CD9541B5C1485DC0C6A354C213604040
14809403,1316,6982725,Shared room,,San Diego,,Midtown,2,0.0,1,1.0,,70.0,,2017-06-12 04:23:35.376853,32.740603,-117.160451,0101000020E6100000126745D4444A5DC0E5284014CC5E4040
8503021,1316,43629536,Shared room,,San Diego,,Core,0,0.0,1,1.0,,77.0,,2017-06-12 04:23:35.374149,32.717912,-117.15761,0101000020E610000072E14048164A5DC0F6B3588AE45B4040
18781014,1316,41841716,Shared room,,San Diego,,Otay Ranch,0,0.0,4,1.0,,80.0,,2017-06-12 04:23:35.371613,32.614638,-116.979687,0101000020E61000003F541A31B33E5DC07E703E75AC4E4040
17535919,1316,117987352,Shared room,,San Diego,,Pacific Beach,1,0.0,3,1.0,,70.0,,2017-06-12 04:23:33.348820,32.801236,-117.241454,0101000020E6100000425F7AFB734F5DC05E30B8E68E664040
14351163,1316,87948847,Shared room,,San Diego,,Mountain View,0,0.0,1,1.0,,80.0,,2017-06-12 04:23:33.346563,32.699822,-117.106789,0101000020E6100000A5A487A1D5465DC0BA826DC493594040
14762372,1316,21234531,Shared room,,San Diego,,Ocean Beach,9,5.0,3,1.0,,70.0,,2017-06-12 04:23:33.344308,32.736471,-117.252142,0101000020E6100000ADFC321823505DC0E9B985AE445E4040
11637213,1316,24705242,Shared room,,San Diego,,Pacific Beach,2,0.0,3,1.0,,63.0,,2017-06-12 04:23:33.339727,32.795259,-117.252712,0101000020E6100000A2D3F36E2C505DC0C26C020CCB654040
3688119,1316,13209607,Shared room,,San Diego,,Cortez Hill,1,0.0,2,1.0,,78.0,,2017-06-12 04:23:33.337335,32.724846,-117.165529,0101000020E61000008962F206984A5DC07651F4C0C75C4040
9327098,1316,31043523,Shared room,,San Diego,,Tierrasanta,0,0.0,2,1.0,,75.0,,2017-06-12 04:23:33.335083,32.836102,-117.084967,0101000020E6100000508F6D1970455DC0620FED63056B4040
14571958,1316,87299650,Shared room,,San Diego,,Loma Portal,2,0.0,1,1.0,,65.0,,2017-06-12 04:23:33.332305,32.75454,-117.220988,0101000020E6100000BE33DAAA244E5DC00DC347C494604040
3560755,1316,17926311,Shared room,,San Diego,,North Hills,1,0.0,1,1.0,,79.0,,2017-06-12 04:23:33.325128,32.740375,-117.121017,0101000020E6100000A45016BEBE475DC054E3A59BC45E4040
7135541,1316,27653191,Shared room,,San Diego,,North Hills,4,5.0,3,1.0,,68.0,,2017-06-12 04:23:33.322330,32.746016,-117.12898,0101000020E6100000A375543541485DC07825C9737D5F4040
19125668,1316,131872090,Shared room,,San Diego,,Linda Vista,0,0.0,2,1.0,,75.0,,2017-06-12 04:23:33.319596,32.791276,-117.16855,0101000020E6100000696FF085C94A5DC00B0E2F8848654040
18900025,1316,130990403,Shared room,,San Diego,,Serra Mesa,1,0.0,1,1.0,,75.0,,2017-06-12 04:23:33.308417,32.783351,-117.132063,0101000020E6100000BF805EB873485DC0FB2477D844644040
16788370,1316,111548010,Shared room,,San Diego,,Bird Land,0,0.0,5,1.0,,75.0,,2017-06-12 04:23:33.306296,32.786432,-117.154225,0101000020E610000070CE88D2DE495DC09143C4CDA9644040
2410888,1316,12321320,Shared room,,San Diego,,North Clairemont,20,4.5,6,1.0,,80.0,,2017-06-12 04:23:33.301471,32.822358,-117.200676,0101000020E6100000E54526E0D74C5DC04FCDE50643694040
16158112,1316,105463935,Shared room,,San Diego,,Rolando,1,0.0,1,1.0,,80.0,,2017-06-12 04:23:33.275115,32.754225,-117.060668,0101000020E61000007BFA08FCE1435DC0AD69DE718A604040
18902579,1316,131732039,Shared room,,San Diego,,Otay Ranch,0,0.0,3,1.0,,45.0,,2017-06-12 04:23:31.073285,32.628632,-116.986926,0101000020E61000009D64ABCB293F5DC00B9C6C0377504040
7111283,1316,36768715,Shared room,,San Diego,,Grant Hill,1,0.0,2,1.0,,53.0,,2017-06-12 04:23:31.069450,32.709674,-117.135396,0101000020E61000009700FC53AA485DC02769FE98D65A4040
14415375,1316,88685263,Shared room,,San Diego,,Pacific Beach,4,4.0,1,1.0,,41.0,,2017-06-12 04:23:31.060796,32.795389,-117.247509,0101000020E6100000CD1DFD2FD74F5DC0904C874ECF654040
8015773,1316,42066730,Shared room,,San Diego,,Ocean Beach,0,0.0,2,1.0,,60.0,,2017-06-12 04:23:31.050708,32.751396,-117.247132,0101000020E6100000E272BC02D14F5DC0302C7FBE2D604040
15534856,1316,7157942,Shared room,,San Diego,,Loma Portal,0,0.0,2,1.0,,50.0,,2017-06-12 04:23:31.011349,32.754486,-117.226677,0101000020E610000058703FE0814E5DC01AA54BFF92604040
17885612,1316,35672112,Shared room,,San Diego,,La Jolla,0,0.0,2,1.0,,40.0,,2017-06-12 04:23:29.342215,32.829184,-117.277552,0101000020E61000001FBC7669C3515DC0E82E89B3226A4040
12037668,1316,64434828,Shared room,,San Diego,,Pacific Beach,5,4.5,16,1.0,,44.0,,2017-06-12 04:23:29.332968,32.793507,-117.255784,0101000020E6100000C4B5DAC35E505DC0D3122BA391654040
14520918,1316,975214,Shared room,,San Diego,,Pacific Beach,1,0.0,2,1.0,,45.0,,2017-06-12 04:23:29.328910,32.800666,-117.229989,0101000020E6100000255CC823B84E5DC0738236397C664040
7113690,1316,36768715,Shared room,,San Diego,,Grant Hill,4,4.5,2,1.0,,58.0,,2017-06-12 04:23:29.326923,32.710754,-117.135659,0101000020E61000001E1A16A3AE485DC027C0B0FCF95A4040
15912875,1316,38256467,Shared room,,San Diego,,Mission Bay,3,5.0,2,1.0,,50.0,,2017-06-12 04:23:29.324713,32.792876,-117.244455,0101000020E6100000FF959526A54F5DC043E4F4F57C654040
14573463,1316,33494433,Shared room,,San Diego,,Memorial,5,5.0,2,1.0,,42.0,,2017-06-12 04:23:29.321879,32.704036,-117.130122,0101000020E61000005E9F39EB53485DC0749A05DA1D5A4040
8538168,1316,40546733,Shared room,,San Diego,,Ocean Beach,0,0.0,1,1.0,,42.0,,2017-06-12 04:23:29.318359,32.744516,-117.252202,0101000020E6100000177FDB1324505DC0A3ACDF4C4C5F4040
16017627,1316,72159402,Shared room,,San Diego,,University City,2,0.0,2,1.0,,60.0,,2017-06-12 04:23:29.302319,32.868789,-117.215018,0101000020E61000004983DBDAC24D5DC0F10F5B7A346F4040
1404080,1316,7577799,Shared room,,San Diego,,Webster,5,5.0,1,1.0,,50.0,,2017-06-12 04:23:29.297934,32.727797,-117.092351,0101000020E61000002F302B14E9455DC03F90BC73285D4040
16570807,1316,5760800,Shared room,,San Diego,,Bay Park,2,0.0,1,1.0,,44.0,,2017-06-12 04:23:29.295859,32.798794,-117.198224,0101000020E61000001152B7B3AF4C5DC0DA1EBDE13E664040
2539600,1316,12624628,Shared room,,San Diego,,Normal Heights,1,0.0,3,1.0,,52.0,,2017-06-12 04:23:29.292457,32.761598,-117.117895,0101000020E61000002A5778978B475DC07959130B7C614040
14010194,1316,49119394,Shared room,,San Diego,,Pacific Beach,4,5.0,1,1.0,,45.0,,2017-06-12 04:23:29.290093,32.805365,-117.219624,0101000020E6100000AB5AD2510E4E5DC0E92B483316674040
17650537,1316,48470322,Shared room,,San Diego,,Park West,1,0.0,2,1.0,,60.0,,2017-06-12 04:23:27.203173,32.726169,-117.162718,0101000020E61000001D1EC2F8694A5DC03C2F151BF35C4040
18190594,1316,27480948,Shared room,,San Diego,,Ocean Beach,0,0.0,2,1.0,,50.0,,2017-06-12 04:23:27.201042,32.751342,-117.252273,0101000020E61000007C2AA73D25505DC03D0E83F92B604040
7112864,1316,22022285,Shared room,,San Diego,,Midtown,5,4.5,1,1.0,,45.0,,2017-06-12 04:23:27.198268,32.748995,-117.151034,0101000020E610000061A5828AAA495DC00BEF7211DF5F4040
18814278,1316,25180529,Shared room,,San Diego,,Pacific Beach,0,0.0,1,1.0,,49.0,,2017-06-12 04:23:27.164766,32.793277,-117.244527,0101000020E61000004CFF9254A64F5DC0A2D5C9198A654040
14027180,1316,32546434,Shared room,,San Diego,,Midtown,1,0.0,1,1.0,,50.0,,2017-06-12 04:23:27.144472,32.740962,-117.159865,0101000020E61000009AB1683A3B4A5DC015CAC2D7D75E4040
18155123,1316,125196930,Shared room,,San Diego,,City Heights East,0,0.0,1,1.0,,60.0,,2017-06-12 04:23:27.141402,32.743297,-117.093336,0101000020E610000086E28E37F9455DC0821B295B245F4040
5069562,1316,9453392,Shared room,,San Diego,,Pacific Beach,104,5.0,2,1.0,,45.0,,2017-06-12 04:23:27.137941,32.795152,-117.246766,0101000020E6100000F1F09E03CB4F5DC0ACAC6D8AC7654040
6263202,1316,3906672,Shared room,,San Diego,,La Jolla,45,5.0,2,1.0,,50.0,,2017-06-12 04:23:27.120370,32.862226,-117.237565,0101000020E6100000276BD443344F5DC065E1EB6B5D6E4040
19084000,1316,112349206,Shared room,,San Diego,,Rolando,0,0.0,1,1.0,,50.0,,2017-06-12 04:23:27.110108,32.762827,-117.06101,0101000020E6100000A7AE7C96E7435DC0BEC0AC50A4614040
19029644,1316,93039874,Shared room,,San Diego,,Bay Park,1,0.0,5,1.0,,50.0,,2017-06-12 04:23:27.099818,32.791581,-117.203614,0101000020E61000007FC00303084D5DC04791B58652654040
13961101,1316,83181950,Shared room,,San Diego,,North Hills,9,5.0,1,1.0,,50.0,,2017-06-12 04:23:27.097369,32.750562,-117.139123,0101000020E6100000C5C72764E7485DC068CF656A12604040
17776064,1316,37807583,Shared room,,San Diego,,Bird Land,0,0.0,1,1.0,,50.0,,2017-06-12 04:23:27.083009,32.803116,-117.151547,0101000020E6100000A43330F2B2495DC07A724D81CC664040
9067929,1316,17618378,Shared room,,San Diego,,Clairemont Mesa,6,5.0,2,1.0,,58.0,,2017-06-12 04:23:27.079923,32.80846,-117.159887,0101000020E61000008E03AF963B4A5DC0E40F069E7B674040
19210846,1316,131872090,Shared room,,San Diego,,Linda Vista,0,0.0,2,1.0,,51.0,,2017-06-12 04:23:27.069282,32.791262,-117.166396,0101000020E6100000DB8B683BA64A5DC0A648BE1248654040
18059028,1316,5327059,Shared room,,San Diego,,Marina,7,5.0,2,1.0,,49.0,,2017-06-12 04:23:27.058163,32.710934,-117.161741,0101000020E6100000085BECF6594A5DC0A7CEA3E2FF5A4040
18631680,1316,129442170,Shared room,,San Diego,,Pacific Beach,1,0.0,2,1.0,,55.0,,2017-06-12 04:23:27.006232,32.803063,-117.252379,0101000020E61000009FCC3FFA26505DC057D0B4C4CA664040
16507748,1316,65064620,Shared room,,San Diego,,Loma Portal,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:24.896245,32.754646,-117.219516,0101000020E6100000B83CD68C0C4E5DC05307793D98604040
5303006,1316,3324885,Shared room,,San Diego,,Cortez Hill,6,4.5,1,1.0,,36.0,,2017-06-12 04:23:24.894133,32.722491,-117.165542,0101000020E61000005307793D984A5DC0C153C8957A5C4040
13098043,1316,2834954,Shared room,,San Diego,,Midtown,7,5.0,1,1.0,,10.0,,2017-06-12 04:23:24.891998,32.74721,-117.15248,0101000020E6100000D252793BC2495DC0419FC893A45F4040
17561548,1316,2834954,Shared room,,San Diego,,East Village,6,5.0,2,1.0,,10.0,,2017-06-12 04:23:24.889315,32.71227,-117.15922,0101000020E6100000A03715A9304A5DC001F6D1A92B5B4040
9171750,1316,3324885,Shared room,,San Diego,,Cortez Hill,9,5.0,1,1.0,,34.0,,2017-06-12 04:23:24.882745,32.723156,-117.165433,0101000020E6100000772B4B74964A5DC0FEF33460905C4040
1030335,1316,3324885,Shared room,,San Diego,,Midtown,31,4.5,6,1.0,,28.0,,2017-06-12 04:23:24.880225,32.745434,-117.159264,0101000020E610000087DBA161314A5DC0CAA99D616A5F4040
785596,1316,3324885,Shared room,,San Diego,,Midtown,48,5.0,4,1.0,,31.0,,2017-06-12 04:23:24.877301,32.746778,-117.159895,0101000020E6100000D0F23CB83B4A5DC0A7AFE76B965F4040
14039820,1316,1158145,Shared room,,San Diego,,Pacific Beach,0,0.0,1,1.0,,27.0,,2017-06-12 04:23:24.874512,32.796991,-117.249408,0101000020E610000017D7F84CF64F5DC0691A14CD03664040
5302973,1316,3324885,Shared room,,San Diego,,Cortez Hill,14,5.0,1,1.0,,38.0,,2017-06-12 04:23:24.871624,32.722517,-117.165635,0101000020E6100000AB048BC3994A5DC0EBE6E26F7B5C4040
1285153,1316,3324885,Shared room,,San Diego,,Cortez Hill,41,4.5,6,1.0,,31.0,,2017-06-12 04:23:24.868704,32.72314,-117.165454,0101000020E610000083BF5FCC964A5DC0F836FDD98F5C4040
10441315,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:24.866613,32.710486,-117.16277,0101000020E610000046B1DCD26A4A5DC008228B34F15A4040
960200,1316,3324885,Shared room,,San Diego,,Cortez Hill,16,5.0,1,1.0,,32.0,,2017-06-12 04:23:24.863753,32.723858,-117.165363,0101000020E6100000FB3DB14E954A5DC057790261A75C4040
10436039,1316,6846830,Shared room,,San Diego,,Gaslamp Quarter,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:24.852880,32.712453,-117.161536,0101000020E61000001B48179B564A5DC0F277EFA8315B4040
10441486,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:24.848758,32.711761,-117.162226,0101000020E6100000E62329E9614A5DC0BDC804FC1A5B4040
3211214,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:24.823766,32.711638,-117.162862,0101000020E6100000B7F0BC546C4A5DC0A14B38F4165B4040
10429043,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.696803,32.711775,-117.162848,0101000020E6100000048E041A6C4A5DC0228E75711B5B4040
9171569,1316,3324885,Shared room,,San Diego,,Cortez Hill,45,4.5,1,1.0,,27.0,,2017-06-12 04:23:22.693775,32.72151,-117.16561,0101000020E6100000FF78AF5A994A5DC055DE8E705A5C4040
7161384,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.691022,32.711877,-117.162654,0101000020E610000012A452EC684A5DC026E318C91E5B4040
15343585,1316,24910958,Shared room,,San Diego,,Southcrest,0,0.0,1,1.0,,35.0,,2017-06-12 04:23:22.688194,32.687938,-117.11215,0101000020E6100000C58F31772D475DC07CD6355A0E584040
7161440,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.685903,32.710738,-117.162705,0101000020E610000053793BC2694A5DC021037976F95A4040
17927210,1316,2834954,Shared room,,San Diego,,Midtown,6,5.0,1,1.0,,15.0,,2017-06-12 04:23:22.682299,32.747191,-117.152446,0101000020E6100000FC19DEACC1495DC0CA6E66F4A35F4040
10441218,1316,6846830,Shared room,,San Diego,,Gaslamp Quarter,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.672757,32.710545,-117.161133,0101000020E61000009C53C900504A5DC00DAB7823F35A4040
960221,1316,3324885,Shared room,,San Diego,,Midtown,13,4.5,1,1.0,,32.0,,2017-06-12 04:23:22.669677,32.747106,-117.160187,0101000020E6100000A38FF980404A5DC09C525E2BA15F4040
3211036,1316,6846830,Shared room,,San Diego,,Gaslamp Quarter,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.662880,32.71042,-117.161173,0101000020E6100000E3FF8EA8504A5DC05036E50AEF5A4040
10441449,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.660549,32.710493,-117.163009,0101000020E610000009FD4CBD6E4A5DC0BA84436FF15A4040
9463533,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.658354,32.711816,-117.16281,0101000020E61000008D5DA27A6B4A5DC0806264C91C5B4040
10441267,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.655899,32.711095,-117.162299,0101000020E61000001B4B581B634A5DC0B0AC3429055B4040
10433905,1316,6846830,Shared room,,San Diego,,Marina,5,3.0,1,1.0,,25.0,,2017-06-12 04:23:22.645109,32.710283,-117.162496,0101000020E6100000C66E9F55664A5DC0CFF3A78DEA5A4040
10441420,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.642844,32.710981,-117.161314,0101000020E6100000C498F4F7524A5DC0E789E76C015B4040
10429389,1316,6846830,Shared room,,San Diego,,Marina,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.639887,32.71072,-117.161406,0101000020E610000034D8D479544A5DC07B4E7ADFF85A4040
9463593,1316,6846830,Shared room,,San Diego,,Gaslamp Quarter,0,0.0,1,1.0,,25.0,,2017-06-12 04:23:22.620981,32.712411,-117.16108,0101000020E61000008A027D224F4A5DC0C4279D48305B4040
17209379,1316,2834954,Shared room,,San Diego,,Midtown,10,5.0,2,1.0,,10.0,,2017-06-12 04:23:22.618162,32.74689,-117.15108,0101000020E610000019C5724BAB495DC0CFDA6D179A5F4040
6766544,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:20.648060,32.712442,-117.162762,0101000020E610000005C24EB16A4A5DC0FF25A94C315B4040
13472856,1316,71547544,Shared room,,San Diego,,Otay Ranch,0,0.0,2,1.0,,40.0,,2017-06-12 04:23:20.637818,32.626928,-116.989164,0101000020E61000005B9885764E3F5DC02D793C2D3F504040
3215249,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:20.624690,32.712346,-117.162198,0101000020E6100000815EB873614A5DC0DCB75A272E5B4040
10441140,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:20.620584,32.710687,-117.162654,0101000020E610000012A452EC684A5DC09F58A7CAF75A4040
17408097,1316,2834954,Shared room,,San Diego,,Midtown,6,5.0,2,1.0,,10.0,,2017-06-12 04:23:20.617181,32.747798,-117.150905,0101000020E610000062F3716DA8495DC0D20149D8B75F4040
13447132,1316,32295628,Shared room,,San Diego,,Mission Bay,0,0.0,2,1.0,,25.0,,2017-06-12 04:23:20.613201,32.772665,-117.251126,0101000020E6100000384BC97212505DC0C6E1CCAFE6624040
3154689,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:20.597842,32.71159,-117.161563,0101000020E6100000984F560C574A5DC090149161155B4040
659076,1316,3324885,Shared room,,San Diego,,Cortez Hill,119,5.0,1,1.0,,33.0,,2017-06-12 04:23:20.593170,32.721735,-117.16424,0101000020E61000007C2C7DE8824A5DC075B0FECF615C4040
9478499,1316,6846830,Shared room,,San Diego,,Marina,6,4.5,1,1.0,,25.0,,2017-06-12 04:23:20.590998,32.712421,-117.163167,0101000020E610000055320054714A5DC0E7FD7F9C305B4040
9463507,1316,6846830,Shared room,,San Diego,,Marina,1,0.0,1,1.0,,25.0,,2017-06-12 04:23:20.588123,32.712542,-117.162543,0101000020E6100000664CC11A674A5DC062838593345B4040
