room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4190674,21741820,Private room,,Roseville,23,5.0,2,1.0,79.0,2.0,32.735294,-117.228584,2016-04-19 03:19:24.405052
12340720,63891796,Entire home/apt,,Carmel Valley,0,,8,4.0,250.0,7.0,32.961506,-117.183992,2016-04-19 03:19:14.774747
2174935,11094108,Entire home/apt,,Mission Bay,1,,2,1.0,205.0,7.0,32.784107,-117.252437,2016-04-19 03:19:01.623275
5620856,20148399,Entire home/apt,,North Hills,63,4.5,2,1.0,70.0,2.0,32.745531,-117.146364,2016-04-19 03:18:54.850168
3080062,15152203,Entire home/apt,,North Hills,78,5.0,2,0.0,110.0,,32.74341,-117.13148,2016-04-19 03:18:41.300893
11911195,62072513,Entire home/apt,,Mission Bay,0,,16,3.0,1000.0,3.0,32.781002,-117.252309,2016-04-19 03:18:20.369549
4558828,22422296,Private room,,Moreno Mission,5,5.0,2,1.0,65.0,2.0,32.773508,-117.199645,2016-04-19 03:17:53.836982
12410654,63003977,Private room,,Bay Park,0,,2,1.0,65.0,2.0,32.791419,-117.192097,2016-04-19 03:17:45.976174
3554485,17897422,Entire home/apt,,Little Italy,0,,6,1.0,1000.0,1.0,32.720779,-117.167806,2016-04-19 03:17:26.948295
11318850,59025367,Entire home/apt,,Mission Bay,0,,4,1.0,175.0,7.0,32.777476,-117.252535,2016-04-19 03:17:23.875721
11966934,49183988,Entire home/apt,,Carmel Valley,0,,10,4.0,353.0,4.0,32.913688,-117.197807,2016-04-19 03:16:54.674165
9796457,7674611,Private room,,Normal Heights,5,5.0,1,1.0,55.0,1.0,32.757572,-117.122115,2016-04-19 03:16:46.565918
10157994,52128494,Private room,,University City,1,,2,1.0,80.0,1.0,32.863911,-117.215816,2016-04-19 02:52:00.651332
10310890,7501799,Private room,,City Heights East,7,4.5,2,1.0,40.0,2.0,32.747816,-117.093169,2016-04-19 02:51:57.256220
6216655,32241690,Entire home/apt,,Pacific Beach,4,5.0,4,2.0,180.0,2.0,32.793131,-117.246396,2016-04-19 02:51:17.669646
3620154,975389,Private room,,Old Town,2,,1,1.0,55.0,3.0,32.751033,-117.194999,2016-04-19 02:51:10.408605
8909239,46599597,Entire home/apt,,City Heights West,7,4.5,2,1.0,60.0,2.0,32.739358,-117.108034,2016-04-19 02:50:38.400715
7648149,7614081,Private room,,Pacific Beach,55,5.0,2,1.0,69.0,,32.797027,-117.244896,2016-04-19 02:50:34.919919
1913996,7726246,Private room,,Little Italy,14,4.5,2,1.0,75.0,1.0,32.721393,-117.169957,2016-04-19 02:50:23.385555
9369888,37353287,Entire home/apt,,Mission Bay,0,,4,1.0,361.0,1.0,32.789227,-117.241773,2016-04-19 02:50:14.824792
798099,3881880,Private room,,Mission Bay,10,4.5,2,1.0,40.0,4.0,32.790344,-117.237291,2016-04-19 02:50:05.853985
8390613,39972993,Entire home/apt,,Ocean Beach,3,5.0,6,2.0,220.0,1.0,32.745981,-117.254133,2016-04-19 02:49:53.982997
7143897,27170631,Entire home/apt,,La Jolla,6,4.5,6,3.0,600.0,3.0,32.840102,-117.275609,2016-04-19 02:49:49.857594
11423237,16356501,Private room,,North Hills,4,5.0,2,1.0,50.0,1.0,32.759331,-117.135398,2016-04-19 02:49:46.940134
5834567,23758254,Private room,,Loma Portal,16,5.0,2,1.0,89.0,1.0,32.749116,-117.235647,2016-04-19 02:49:43.977547
3826897,5265810,Entire home/apt,,Grantville,41,5.0,3,1.0,79.0,2.0,32.783894,-117.107259,2016-04-19 02:49:30.240371
12135307,65135130,Entire home/apt,,Rancho Penasquitos,0,,12,7.0,1600.0,1.0,32.974306,-117.160792,2016-04-19 02:49:23.582022
3249729,15870464,Private room,,Eastlake Vistas,2,,2,1.0,80.0,2.0,32.637588,-116.934959,2016-04-19 02:48:54.285309
960200,3324885,Shared room,,Cortez Hill,12,4.5,1,1.0,32.0,1.0,32.722054,-117.164512,2016-04-19 02:48:50.340886
6915148,931661,Entire home/apt,,Mission Bay,4,5.0,4,1.0,215.0,5.0,32.759666,-117.248012,2016-04-19 02:48:36.883767
